Date,AAPL,AMZN,BND,COST,DIS,GLD,GOOGL,JNJ,JPM,MSFT,NEE,NVDA,PG,TSM,UNH,VB,VNQ,VOO,VTI,VXUS,XOM
2019-10-11,56.66775894165039,86.59600067138672,68.43004608154297,270.30084228515625,125.31183624267578,140.02999877929688,60.25123596191406,108.41777038574219,97.05020141601562,131.3405303955078,48.1629524230957,4.620024681091309,101.35749816894531,43.733985900878906,197.9269256591797,138.74002075195312,71.9416732788086,246.035888671875,136.3563690185547,42.56998825073242,50.57190704345703
2019-10-14,56.586185455322266,86.82150268554688,68.54402923583984,270.22821044921875,125.00341033935547,140.58999633789062,60.35334014892578,107.91423034667969,97.30924224853516,131.2183074951172,48.02867126464844,4.633437633514404,100.4869613647461,44.167606353759766,196.60787963867188,138.16940307617188,71.97261810302734,245.80987548828125,136.2296905517578,42.39846420288086,50.718528747558594
2019-10-15,56.45424270629883,88.36900329589844,68.36494445800781,271.0184020996094,125.06123352050781,139.61000061035156,61.566078186035156,109.66432189941406,100.24230194091797,133.11770629882812,47.74330520629883,4.877865314483643,98.10140228271484,44.592376708984375,212.65090942382812,139.4826202392578,72.0654067993164,248.18775939941406,137.56936645507812,42.83952713012695,50.89448547363281
2019-10-16,56.22633743286133,88.87149810791016,68.43822479248047,271.3725891113281,126.12142181396484,140.41000366210938,61.6037483215332,111.5878677368164,100.00833892822266,132.0269775390625,48.24058532714844,4.824209690093994,98.37761688232422,44.36228942871094,211.224853515625,139.1837921142578,72.07312774658203,247.79898071289062,137.31588745117188,42.92937088012695,50.02205276489258
2019-10-17,56.44464111328125,89.3740005493164,68.43822479248047,274.6605529785156,127.57672882080078,140.61000061035156,62.08944320678711,112.41339111328125,100.56819152832031,131.34996032714844,48.48816680908203,4.826197147369385,98.24789428710938,44.026023864746094,217.17868041992188,140.3883514404297,72.54485321044922,248.46795654296875,137.76852416992188,43.04372024536133,49.9560661315918
2019-10-18,56.71574020385742,87.87550354003906,68.47075653076172,275.078369140625,126.15032196044922,140.4600067138672,61.67362976074219,105.42109680175781,100.74370574951172,129.20608520507812,48.77983474731445,4.731803894042969,98.95549011230469,43.61008834838867,218.6670684814453,139.8992462158203,73.10164642333984,247.44635009765625,137.21630859375,42.962032318115234,49.567508697509766
2019-10-21,57.69934844970703,89.28299713134766,68.3080062866211,273.4615478515625,125.54314422607422,139.7899932861328,61.66718673706055,105.68524932861328,103.24224853515625,130.16517639160156,48.84697723388672,4.868923664093018,100.3117446899414,44.24726104736328,217.40147399902344,140.804931640625,73.65841674804688,249.1732177734375,138.1125030517578,43.22339630126953,50.39595031738281
2019-10-22,57.56739807128906,88.2864990234375,68.43004608154297,272.453369140625,127.60565185546875,140.1999969482422,61.51453399658203,106.65939331054688,104.27841186523438,128.22817993164062,49.56878662109375,4.858986854553223,102.92317962646484,44.813621520996094,222.35691833496094,140.6509552001953,73.44190979003906,248.29627990722656,137.69613647460938,43.18257141113281,50.65254211425781
2019-10-23,58.33988952636719,88.1084976196289,68.46260833740234,270.046630859375,126.38163757324219,140.52999877929688,62.328819274902344,107.23726654052734,104.5541763305664,129.0462188720703,49.518402099609375,4.846068382263184,103.61392211914062,44.3976936340332,220.85958862304688,140.7595977783203,73.60429382324219,249.0284881591797,137.97674560546875,43.33774948120117,51.13642501831055
2019-10-24,58.43586349487305,89.03900146484375,68.47075653076172,269.8013000488281,125.54314422607422,141.52999877929688,62.40217208862305,105.2559585571289,104.47896575927734,131.58505249023438,49.84364318847656,4.890036106109619,105.12181854248047,45.087955474853516,217.9272918701172,140.95883178710938,73.418701171875,249.4354248046875,138.35696411132812,43.41126251220703,50.65254211425781
2019-10-25,59.15557098388672,88.06649780273438,68.35680389404297,269.3017883300781,126.15995025634766,141.86000061035156,62.65938186645508,105.95768737792969,105.31461334228516,132.32785034179688,49.703060150146484,5.080808639526367,103.82450103759766,45.247222900390625,218.28378295898438,141.56570434570312,72.79231262207031,250.4751739501953,138.9091033935547,43.501102447509766,50.769859313964844
2019-10-28,59.74814224243164,88.85399627685547,68.21033477783203,271.5179138183594,125.80335998535156,140.63999938964844,63.88253402709961,106.64287567138672,105.71571350097656,135.58126831054688,48.93721008300781,5.136700630187988,104.01826477050781,45.406532287597656,220.191162109375,142.6253204345703,72.35153198242188,251.93064880371094,139.75100708007812,43.68897247314453,50.3226432800293
2019-10-29,58.36627197265625,88.135498046875,68.22661590576172,268.720458984375,124.7913818359375,140.25,62.47898864746094,106.59335327148438,105.64884948730469,134.30252075195312,48.80501937866211,5.0405683517456055,104.11936950683594,45.548118591308594,224.8614959716797,142.9151611328125,72.79231262207031,251.7680206298828,139.72384643554688,43.615455627441406,50.17601776123047
2019-10-30,58.35908889770508,88.99949645996094,68.44635772705078,272.3354187011719,124.90705108642578,141.02000427246094,62.48096466064453,109.66432189941406,105.06389617919922,135.9761962890625,49.405113220214844,5.042556285858154,105.2481689453125,45.9374885559082,227.0986328125,142.67965698242188,73.05525207519531,252.6540985107422,140.0587921142578,43.77880859375,49.64814758300781
